Segment,Point,Elapsed Time (s),Potential (V),Current (A),Frequency (Hz),|Z| (ohms),Zre (ohms),Zim (ohms),Phase of Z (deg),ActionId
0,0,0.2,0.000307000009343028,-0.000184023811016232,0,0,0,0,-0.002284039,39
0,1,0.4,-0.0196289122104645,-0.000184023811016232,0,0,0,0,-0.002284039,39
0,2,0.6,-0.0395648255944252,-0.000245365081354976,0,0,0,0,-0.002284039,39
0,3,0.8,-0.0595007352530956,-0.000245365081354976,0,0,0,0,-0.002284039,39
0,4,1,-0.0794366449117661,-0.00030670635169372,0,0,0,0,-0.002284039,39
0,5,1.2,-0.0993725582957268,-0.00030670635169372,0,0,0,0,-0.002284039,39
0,6,1.4,-0.11961518228054,-0.000368047622032464,0,0,0,0,-0.002284039,39
0,7,1.6,-0.139551088213921,-0.000368047622032464,0,0,0,0,-0.002284039,39
0,8,1.8,-0.159487009048462,-0.000429388863267377,0,0,0,0,-0.002284039,39
0,9,2,-0.179422914981842,-0.000429388863267377,0,0,0,0,-0.002284039,39
0,10,2.2,-0.199358820915222,-0.000429388863267377,0,0,0,0,-0.002284039,39
0,11,2.4,-0.219294741749763,-0.000490730162709951,0,0,0,0,-0.002284039,39
0,12,2.6,-0.239230647683144,-0.000490730162709951,0,0,0,0,-0.002284039,39
0,13,2.8,-0.259473264217377,-0.000552071433048695,0,0,0,0,-0.002284039,39
0,14,3,-0.279409170150757,-0.000552071433048695,0,0,0,0,-0.002284039,39
0,15,3.2,-0.299345105886459,-0.000613412703387439,0,0,0,0,-0.002284039,39
0,16,3.4,-0.319281011819839,-0.000613412703387439,0,0,0,0,-0.002284039,39
0,17,3.6,-0.33921691775322,-0.000674753973726183,0,0,0,0,-0.002284039,39
0,18,3.8,-0.359459549188614,-0.000674753973726183,0,0,0,0,-0.002284039,39
0,19,4,-0.379395455121994,-0.000674753973726183,0,0,0,0,-0.002284039,39
0,20,4.2,-0.399331361055374,-0.000736095244064927,0,0,0,0,-0.002284039,39
0,21,4.4,-0.419267266988754,-0.000736095244064927,0,0,0,0,-0.002284039,39
0,22,4.6,-0.439203172922134,-0.00079743645619601,0,0,0,0,-0.002284039,39
0,23,4.8,-0.459139108657837,-0.00079743645619601,0,0,0,0,-0.002284039,39
0,24,5,-0.479381710290909,-0.000858777726534754,0,0,0,0,-0.002284039,39
0,25,5.2,-0.499317616224289,-0.000858777726534754,0,0,0,0,-0.002284039,39
0,26,5.4,-0.519253551959991,-0.000920118996873498,0,0,0,0,-0.002284039,39
0,27,5.6,-0.539189457893372,-0.000920118996873498,0,0,0,0,-0.002284039,39
0,28,5.8,-0.559125363826752,-0.000920118996873498,0,0,0,0,-0.002284039,39
0,29,6,-0.579061269760132,-0.000981460325419903,0,0,0,0,-0.002284039,39
0,30,6.2,-0.599303901195526,-0.000981460325419903,0,0,0,0,-0.002284039,39
0,31,6.4,-0.619239807128906,-0.00104280153755099,0,0,0,0,-0.002284039,39
0,32,6.6,-0.639175713062286,-0.00110414286609739,0,0,0,0,-0.002284039,39
0,33,6.8,-0.659111618995667,-0.00110414286609739,0,0,0,0,-0.002284039,39
0,34,7,-0.679047524929047,-0.00116548407822847,0,0,0,0,-0.002284039,39
0,35,7.2,-0.699290156364441,-0.00122682540677488,0,0,0,0,-0.002284039,39
0,36,7.4,-0.719226062297821,-0.00122682540677488,0,0,0,0,-0.002284039,39
0,37,7.6,-0.739161968231201,-0.00128816661890596,0,0,0,0,-0.002284039,39
0,38,7.8,-0.759097874164581,-0.00128816661890596,0,0,0,0,-0.002284039,39
0,39,8,-0.779033839702606,-0.00141084915958345,0,0,0,0,-0.002284039,39
0,40,8.2,-0.798969745635986,-0.00141084915958345,0,0,0,0,-0.002284039,39
0,41,8.4,-0.819212317466736,-0.00147219048812985,0,0,0,0,-0.002284039,39
0,42,8.6,-0.839148223400116,-0.00153353170026094,0,0,0,0,-0.002284039,39
0,43,8.8,-0.859084188938141,-0.00159487291239202,0,0,0,0,-0.002284039,39
0,44,9,-0.879020094871521,-0.00165621424093843,0,0,0,0,-0.002284039,39
0,45,9.2,-0.898956000804901,-0.00171755545306951,0,0,0,0,-0.002284039,39
0,46,9.4,-0.918891906738281,-0.00177889678161591,0,0,0,0,-0.002284039,39
0,47,9.6,-0.938827812671661,-0.001840237993747,0,0,0,0,-0.002284039,39
0,48,9.8,-0.958763718605042,-0.0019015793222934,0,0,0,0,-0.002284039,39
0,49,10,-0.979006350040436,-0.00196292065083981,0,0,0,0,-0.002284039,39
0,50,10.2,-0.998942255973816,-0.00202426174655557,0,0,0,0,-0.002284039,39
0,51,10.4,-1.01887822151184,-0.00202426174655557,0,0,0,0,-0.002284039,39
0,52,10.6,-1.03881406784058,-0.00214694440364838,0,0,0,0,-0.002284039,39
0,53,10.8,-1.05905663967133,-0.00226962682791054,0,0,0,0,-0.002284039,39
0,54,11,-1.07899260520935,-0.00220828573219478,0,0,0,0,-0.002284039,39
0,55,11.2,-1.09892857074738,-0.00214694440364838,0,0,0,0,-0.002284039,39
0,56,11.4,-1.11886441707611,-0.00214694440364838,0,0,0,0,-0.002284039,39
0,57,11.6,-1.13880038261414,-0.00226962682791054,0,0,0,0,-0.002284039,39
0,58,11.8,-1.15873622894287,-0.00233096815645695,0,0,0,0,-0.002284039,39
0,59,12,-1.17897891998291,-0.00226962682791054,0,0,0,0,-0.002284039,39
0,60,12.2,-1.19891476631165,-0.00239230948500335,0,0,0,0,-0.002284039,39
0,61,12.4,-1.21885073184967,-0.00251499190926552,0,0,0,0,-0.002284039,39
0,62,12.6,-1.23878657817841,-0.00257633323781192,0,0,0,0,-0.002284039,39
0,63,12.8,-1.25872254371643,-0.00269901589490473,0,0,0,0,-0.002284039,39
0,64,13,-1.27865839004517,-0.00269901589490473,0,0,0,0,-0.002284039,39
0,65,13.2,-1.29859435558319,-0.0028216983191669,0,0,0,0,-0.002284039,39
0,66,13.4,-1.31883692741394,-0.00300572207197547,0,0,0,0,-0.002284039,39
0,67,13.6,-1.33877289295197,-0.00239230948500335,0,0,0,0,-0.002284039,39
0,68,13.8,-1.3587087392807,-0.00257633323781192,0,0,0,0,-0.002284039,39
0,69,14,-1.37864470481873,-0.00263767456635833,0,0,0,0,-0.002284039,39
0,70,14.2,-1.39888727664948,-0.0028216983191669,0,0,0,0,-0.002284039,39
0,71,14.4,-1.41851651668549,-0.00294438097625971,0,0,0,0,-0.002284039,39
0,72,14.6,-1.43875908851624,-0.00312840472906828,0,0,0,0,-0.002284039,39
0,73,14.8,-1.45869505405426,-0.00331242848187685,0,0,0,0,-0.002284039,39
0,74,15,-1.47863101959229,-0.00349645223468542,0,0,0,0,-0.002284039,39
0,75,15.2,-1.49856686592102,-0.00361913489177823,0,0,0,0,-0.002284039,39
0,76,15.4,-1.51850283145905,-0.0038031586445868,0,0,0,0,-0.002284039,39
0,77,15.6,-1.53874540328979,-0.00404852349311113,0,0,0,0,-0.002284039,39
0,78,15.8,-1.55868136882782,-0.00429388880729675,0,0,0,0,-0.002284039,39
0,79,16,-1.57861721515656,-0.00466193631291389,0,0,0,0,-0.002284039,39
0,80,16.2,-1.59855318069458,-0.00502998381853104,0,0,0,0,-0.002284039,39
0,81,16.4,-1.61848902702332,-0.0128203248605132,0,0,0,0,-0.002284039,39
0,82,16.6,-1.63842499256134,-0.0231256578117609,0,0,0,0,-0.002284039,39
0,83,16.8,-1.65836083889008,-0.0336763560771942,0,0,0,0,-0.002284039,39
0,84,17,-1.67860352993011,-0.0441043712198734,0,0,0,0,-0.002284039,39
0,85,17.2,-1.69853937625885,-0.0545323863625526,0,0,0,0,-0.002284039,39
1,86,17.4,-1.67891025543213,-0.0466807037591934,0,0,0,0,-0.002284039,39
1,87,17.6,-1.6589742898941,-0.0379089042544365,0,0,0,0,-0.002284039,39
1,88,17.8,-1.63903844356537,-0.0292597841471434,0,0,0,0,-0.002284039,39
1,89,18,-1.61910247802734,-0.0206720065325499,0,0,0,0,-0.002284039,39
1,90,18.2,-1.59916651248932,-0.0120842298492789,0,0,0,0,-0.002284039,39
1,91,18.4,-1.57923066616058,-0.00349645223468542,0,0,0,0,-0.002284039,39
1,92,18.6,-1.55929470062256,0.00509132537990808,0,0,0,0,-0.002284039,39
1,93,18.8,-1.53935885429382,0.0137404436245561,0,0,0,0,-0.002284039,39
1,94,19,-1.51911616325378,0.0223282221704721,0,0,0,0,-0.002284039,39
1,95,19.2,-1.49918031692505,0.030854657292366,0,0,0,0,-0.002284039,39
1,96,19.4,-1.47924435138702,0.0392584130167961,0,0,0,0,-0.002284039,39
1,97,19.6,-1.45930850505829,0.0472941175103188,0,0,0,0,-0.002284039,39
1,98,19.8,-1.43937253952026,0.0517106875777245,0,0,0,0,-0.002284039,39
1,99,20,-1.41912996768951,0.00196292065083981,0,0,0,0,-0.002284039,39
1,100,20.2,-1.39919400215149,-0.00177889678161591,0,0,0,0,-0.002284039,39
1,101,20.4,-1.37925815582275,-0.001840237993747,0,0,0,0,-0.002284039,39
1,102,20.6,-1.35932219028473,-0.00202426174655557,0,0,0,0,-0.002284039,39
1,103,20.8,-1.33938634395599,-0.00196292065083981,0,0,0,0,-0.002284039,39
1,104,21,-1.31945037841797,-0.001840237993747,0,0,0,0,-0.002284039,39
1,105,21.2,-1.29920780658722,-0.00171755545306951,0,0,0,0,-0.002284039,39
1,106,21.4,-1.27927184104919,-0.00153353170026094,0,0,0,0,-0.002284039,39
1,107,21.6,-1.25933599472046,-0.00147219048812985,0,0,0,0,-0.002284039,39
1,108,21.8,-1.23940002918243,-0.00104280153755099,0,0,0,0,-0.002284039,39
1,109,22,-1.21946406364441,-0.00122682540677488,0,0,0,0,-0.002284039,39
1,110,22.2,-1.19922149181366,-0.00110414286609739,0,0,0,0,-0.002284039,39
1,111,22.4,-1.17959225177765,-0.00104280153755099,0,0,0,0,-0.002284039,39
1,112,22.6,-1.1593496799469,-0.000981460325419903,0,0,0,0,-0.002284039,39
1,113,22.8,-1.13941371440887,-0.000920118996873498,0,0,0,0,-0.002284039,39
1,114,23,-1.11947786808014,-0.000920118996873498,0,0,0,0,-0.002284039,39
1,115,23.2,-1.09954190254211,-0.000858777726534754,0,0,0,0,-0.002284039,39
1,116,23.4,-1.07960605621338,-0.00079743645619601,0,0,0,0,-0.002284039,39
1,117,23.6,-1.05936336517334,-0.00079743645619601,0,0,0,0,-0.002284039,39
1,118,23.8,-1.0394275188446,-0.00079743645619601,0,0,0,0,-0.002284039,39
1,119,24,-1.01949155330658,-0.000736095244064927,0,0,0,0,-0.002284039,39
1,120,24.2,-0.999555647373199,-0.000674753973726183,0,0,0,0,-0.002284039,39
1,121,24.4,-0.979619741439819,-0.000674753973726183,0,0,0,0,-0.002284039,39
1,122,24.6,-0.959683835506439,-0.000674753973726183,0,0,0,0,-0.002284039,39
1,123,24.8,-0.939441204071045,-0.000490730162709951,0,0,0,0,-0.002284039,39
1,124,25,-0.919505298137665,-0.000490730162709951,0,0,0,0,-0.002284039,39
1,125,25.2,-0.899569392204285,-0.000429388863267377,0,0,0,0,-0.002284039,39
1,126,25.4,-0.879633486270905,-0.000368047622032464,0,0,0,0,-0.002284039,39
